SMILES,Original_SMILES,ATSC1pe,MATS2c,SlogP_VSA2
C=CONC(CC)OC=C,C=COC(OC)NOC=C,0.528373157,-0.161362707,6.227901171
C=CCOC(CC)OC=C,C=COC(OC)NOC=C,0.2145,0.066998958,12.89690869
C=CNOC(CC)OC=C,C=COC(OC)NOC=C,0.528373157,-0.098627859,6.290026729
C=C=NOC(C=C)OC=C,C=COC(OC)NOC=C,0.53909169,0.07336705,12.15982579
C=C=C(OC=C)ONC=C,C=COC(OC)NOC=C,0.390286427,0.027541471,0
C=COOC(CC)OC=C,C=COC(OC)NOC=C,0.972949793,-0.138481655,6.290026729
C=CCCC(NC)OC=C,C=COC(OC)NOC=C,0.09401296,0.056552999,13.27557315
C=C=CCC(N=C)OC=C,C=COC(OC)NOC=C,0.148480045,-0.033051455,12.94541733
C=CC=C=C(NC)OC=C,C=COC(OC)NOC=C,0.034613379,0.295183326,7.047671983
C=C=CC=C(NC)OC=C,C=COC(OC)NOC=C,0.034613379,0.217878826,7.047671983
C=CCC=C(N=C)OC=C,C=COC(OC)NOC=C,0.148480045,0.165924233,6.717516156
C=CNCC(NC)OC=C,C=COC(OC)NOC=C,0.000873437,-0.077434017,19.82032956
C=C=NCC(=NC)OC=C,C=COC(OC)NOC=C,0.14576275,-0.051420216,25.3599728
C=COCC(NC)OC=C,C=COC(OC)NOC=C,0.092273157,-0.162276452,19.88245512
C=CCNC(NC)OC=C,C=COC(OC)NOC=C,0.000873437,0.279027894,19.94426434
C=CC=NC(N=C)OC=C,C=COC(OC)NOC=C,0.14576275,0.171500992,19.28395269
C=C=CN=C(NC)OC=C,C=COC(OC)NOC=C,0.01419775,0.459127592,13.06935211
C=C=CNC(=NC)OC=C,C=COC(OC)NOC=C,0.01419775,0.511801185,13.06935211
C=CNNC(NC)OC=C,C=COC(OC)NOC=C,0.081216257,0.040311588,13.39950794
C=C=NNC(=NC)OC=C,C=COC(OC)NOC=C,0.185371191,0.396398225,18.93915117
C=C=NN=C(NC)OC=C,C=COC(OC)NOC=C,0.185371191,0.342186867,18.93915117
C=CONC(NC)OC=C,C=COC(OC)NOC=C,0.333615702,-0.039738233,13.39950794
C=CON=C(N=C)OC=C,C=COC(OC)NOC=C,0.442228395,-0.060936118,12.73919628
C=CCOC(NC)OC=C,C=COC(OC)NOC=C,0.092273157,0.255883459,20.06851546
C=C=COC(=NC)OC=C,C=COC(OC)NOC=C,0.10299169,0.46352516,13.13147767
C=CNOC(NC)OC=C,C=COC(OC)NOC=C,0.333615702,0.056618491,13.46163349
C=C=NOC(N=C)OC=C,C=COC(OC)NOC=C,0.442228395,0.189640977,19.00127673
C=COOC(NC)OC=C,C=COC(OC)NOC=C,0.73944898,-0.005016198,13.46163349
C=CCCC(OC)OC=C,C=COC(OC)NOC=C,0.2145,0.028014354,13.39982427
C=C=C=CC(OC)OC=C,C=COC(OC)NOC=C,0.145684,0.006479111,13.39982427
C=CNCC(OC)OC=C,C=COC(OC)NOC=C,0.092273157,-0.10968698,19.94458068
C=C=NC=C(OC)OC=C,C=COC(OC)NOC=C,0.10299169,0.01094069,12.9795966
C=COCC(OC)OC=C,C=COC(OC)NOC=C,0.180849793,-0.193553619,20.00670624
C=CCNC(OC)OC=C,C=COC(OC)NOC=C,0.092273157,0.255174403,20.06851546
C=CNNC(OC)OC=C,C=COC(OC)NOC=C,0.137615702,0.011800723,13.52375905
C=CONC(OC)OC=C,C=COC(OC)NOC=C,0.38344898,-0.071775916,13.52375905
C=CCOC(OC)OC=C,C=COC(OC)NOC=C,0.180849793,0.226760932,20.19276658
C=CNOC(OC)OC=C,C=COC(OC)NOC=C,0.38344898,0.015675686,13.58588461
C=COOC(OC)OC=C,C=COC(OC)NOC=C,0.781411,-0.053490124,13.58588461
CCCCC(CC)CC,ONC(CF)CCON,-0.058263971,-0.179955599,0
C=CCC=C(CC)CC,ONC(CF)CCON,-0.050176,-0.186912021,0
CCC=C=C(CC)CC,ONC(CF)CCON,-0.050176,-0.092026754,0
C=C=CCC(CC)CC,ONC(CF)CCON,-0.050176,-0.264633447,0
C=CC(C=CCC)CC,ONC(CF)CCON,-0.050176,-0.196753701,0
C=CC(=CCCC)CC,ONC(CF)CCON,-0.050176,-0.129010707,0
CC=C(C=CCC)CC,ONC(CF)CCON,-0.050176,-0.143401058,0
CCC(CC)CCCN,ONC(CF)CCON,-0.1758,-0.043506242,6.544756406
CC=C(CC)CC=CN,ONC(CF)CCON,-0.187969444,-0.00718161,0
C=CC(C=CCN)CC,ONC(CF)CCON,-0.187969444,-0.042961756,6.544756406
CCC(=CC=CN)CC,ONC(CF)CCON,-0.187969444,-0.012507959,0
C=CC(C=C)CCCN,ONC(CF)CCON,-0.187969444,-0.076327491,6.544756406
C=CC(=CCCN)CC,ONC(CF)CCON,-0.187969444,-0.056644318,6.544756406
CCC(CC)CC=C=N,ONC(CF)CCON,-0.113652778,-0.049527917,5.869799063
CCC(C=CC=N)CC,ONC(CF)CCON,-0.113652778,-0.083808624,6.21460058
CCC(CC)CCCO,ONC(CF)CCON,-0.173318656,-0.075979639,11.71340936
CC=C(C=CCO)CC,ONC(CF)CCON,-0.186727599,-0.060858843,11.71340936
CC=C(CC)CCC=O,ONC(CF)CCON,-0.030397164,-0.147368337,6.286160523
C=CC(CC)CCC=O,ONC(CF)CCON,-0.030397164,-0.156653306,6.286160523
CCC(=C=CCO)CC,ONC(CF)CCON,-0.186727599,-0.088371923,11.71340936
C=CC(CC)CC=CO,ONC(CF)CCON,-0.186727599,-0.038636428,5.106527395
CCC(CC)CC=C=O,ONC(CF)CCON,-0.030397164,-0.027223364,5.941359007
C=CC(=CCCO)CC,ONC(CF)CCON,-0.186727599,-0.093921024,11.71340936
CCC(CC)CCCF,ONC(CF)CCON,-0.030222485,-0.164105409,6.674590972
CCC(=C=CCF)CC,ONC(CF)CCON,-0.020112397,-0.201980603,6.674590972
C=CC(=CCCF)CC,ONC(CF)CCON,-0.020112397,-0.180556808,6.674590972
C=CC(C=CCF)CC,ONC(CF)CCON,-0.020112397,-0.190731316,6.674590972
C=CC(CC)CC=CF,ONC(CF)CCON,-0.020112397,-0.16011394,0
C=C=C(CC)CCCF,ONC(CF)CCON,-0.020112397,-0.150189974,6.674590972
CC=C(CC)CC=CF,ONC(CF)CCON,-0.020112397,-0.135713382,0
CCC(CC)CCNC,ONC(CF)CCON,-0.0043,-0.217382541,13.59242839
C=CC(CC)CC=NC,ONC(CF)CCON,0.057847222,-0.300914857,13.26227256
C=NCC=C(CC)CC,ONC(CF)CCON,0.057847222,-0.279002397,13.26227256
CC=C(C=CNC)CC,ONC(CF)CCON,-0.016469444,-0.19941631,7.047671983
C=CC(CC)CCN=C,ONC(CF)CCON,0.057847222,-0.30154849,13.26227256
CCC(=C=CNC)CC,ONC(CF)CCON,-0.016469444,-0.122284419,7.047671983
C=CC(=CC)CCNC,ONC(CF)CCON,-0.016469444,-0.246702307,13.59242839
C=NC=CC(CC)CC,ONC(CF)CCON,0.057847222,-0.25867959,6.717516156
CCC(=CC=NC)CC,ONC(CF)CCON,0.057847222,-0.264733954,13.26227256
CCC(CC)CCNN,ONC(CF)CCON,0.072968999,-0.282155896,6.544756406
CCC(C=C=NN)CC,ONC(CF)CCON,0.118591115,-0.074277298,5.869799063
CC=C(C=CNN)CC,ONC(CF)CCON,0.030604159,-0.323920537,0
CC=C(CC)CC=NN,ONC(CF)CCON,0.118591115,-0.194025591,6.21460058
C=C=C(CC)CCNN,ONC(CF)CCON,0.030604159,-0.31084294,6.544756406
C=CC(=CC)CCNN,ONC(CF)CCON,0.030604159,-0.316335379,6.544756406
CC=C(CC)CCN=N,ONC(CF)CCON,0.206578072,-0.301265137,6.544756406
C=CC(CC)CC=NN,ONC(CF)CCON,0.118591115,-0.183158888,6.21460058
CCC(CC)CCNO,ONC(CF)CCON,0.250893639,-0.27079994,11.75200943
CCC(C=CN=O)CC,ONC(CF)CCON,0.485942355,-0.195527427,0
C=CC(CC)CCN=O,ONC(CF)CCON,0.485942355,-0.212983175,6.544756406
CCC(=CCN=O)CC,ONC(CF)CCON,0.485942355,-0.2429601,6.544756406
C=C=C(CC)CCNO,ONC(CF)CCON,0.20178781,-0.297108725,11.75200943
C=CC(CC)CC=NO,ONC(CF)CCON,0.302683264,-0.137289876,11.4218536
C=CC(=CCNO)CC,ONC(CF)CCON,0.20178781,-0.288396814,11.75200943
C=CC(C=C)CCNO,ONC(CF)CCON,0.20178781,-0.300499189,11.75200943
CC=C(CC)CC=NO,ONC(CF)CCON,0.302683264,-0.143552974,11.4218536
CCC(CC)CCNF,ONC(CF)CCON,0.65178816,-0.215918615,6.544756406
CCC(=C=CNF)CC,ONC(CF)CCON,0.623812245,-0.101468529,0
C=CC(C=CNF)CC,ONC(CF)CCON,0.623812245,-0.1606426,0
C=CC(C=C)CCNF,ONC(CF)CCON,0.623812245,-0.23808048,6.544756406
C=CC(=CC)CCNF,ONC(CF)CCON,0.623812245,-0.234379241,6.544756406
C=C=C(CC)CCNF,ONC(CF)CCON,0.623812245,-0.226238788,6.544756406
CC=C(CC)CC=NF,ONC(CF)CCON,0.742112245,-0.274408748,6.21460058
CCC(CC)CCOC,ONC(CF)CCON,0.138181344,-0.264611833,13.71667951
C=CC(C=COC)CC,ONC(CF)CCON,0.124772401,-0.233865532,7.109797541
CC=C(C=COC)CC,ONC(CF)CCON,0.124772401,-0.254221696,7.109797541
C=CC(C=C)CCOC,ONC(CF)CCON,0.124772401,-0.287839711,13.71667951
CCC(=C=COC)CC,ONC(CF)CCON,0.124772401,-0.199006831,7.109797541
CCC(CC)CCON,ONC(CF)CCON,0.390893639,-0.303799129,6.606881965
C=CC(C=CON)CC,ONC(CF)CCON,0.34178781,-0.33592928,0
C=CC(=CC)CCON,ONC(CF)CCON,0.34178781,-0.344649884,6.606881965
C=CC(=CCON)CC,ONC(CF)CCON,0.34178781,-0.319922303,6.606881965
C=C=C(CC)CCON,ONC(CF)CCON,0.34178781,-0.334758512,6.606881965
CCC(CC)CCOO,ONC(CF)CCON,0.72923616,-0.281564262,11.86411736
CC=C(C=COO)CC,ONC(CF)CCON,0.672443991,-0.357748924,5.257235394
C=CC(C=COO)CC,ONC(CF)CCON,0.672443991,-0.331168764,5.257235394
C=C=C(CC)CCOO,ONC(CF)CCON,0.672443991,-0.308600246,11.86411736
C=CC(=CC)CCOO,ONC(CF)CCON,0.672443991,-0.320457277,11.86411736
CCC(CC)CCOF,ONC(CF)CCON,1.366449826,-0.20604986,6.606881965
C=CC(=CCOF)CC,ONC(CF)CCON,1.33493275,-0.190423277,6.606881965
C=CC(=CC)CCOF,ONC(CF)CCON,1.33493275,-0.231175259,6.606881965
CC=C(C=COF)CC,ONC(CF)CCON,1.33493275,-0.146942623,0
CCCCC(CC)CN,ONC(CF)CCON,-0.1758,-0.0635883,6.544756406
CC=CCC(C=N)CC,ONC(CF)CCON,-0.113652778,-0.158921903,6.21460058
C=CC(=CCCC)CN,ONC(CF)CCON,-0.187969444,-0.059298495,6.544756406
C=CC(=CN)CCCC,ONC(CF)CCON,-0.187969444,-0.03566718,0
C=CCCC(=CC)CN,ONC(CF)CCON,-0.187969444,-0.073268013,6.544756406
CCC=C=C(CC)CN,ONC(CF)CCON,-0.187969444,-0.062862491,6.544756406
CCCC=C(C=N)CC,ONC(CF)CCON,-0.113652778,-0.097548256,6.21460058
CCC(CN)CCCN,ONC(CF)CCON,-0.338631001,-0.035899867,13.08951281
C=CC(C=CCN)CN,ONC(CF)CCON,-0.380995841,-0.059124865,13.08951281
C=CC(=CCCN)CN,ONC(CF)CCON,-0.380995841,-0.045304019,13.08951281
CC=C(C=N)CCCN,ONC(CF)CCON,-0.293008885,-0.062233676,12.75935699
CCC(=C=CCN)CN,ONC(CF)CCON,-0.380995841,-0.044650546,13.08951281
C=CC(C=N)CCCN,ONC(CF)CCON,-0.293008885,-0.095749444,12.75935699
C=CC(=CN)CCCN,ONC(CF)CCON,-0.380995841,-0.023059705,6.544756406
CCC(C=N)=CCCN,ONC(CF)CCON,-0.293008885,-0.06621177,12.75935699
CCC(CN)CCCO,ONC(CF)CCON,-0.356706361,-0.058782698,18.25816577
CCC(C=N)=CCCO,ONC(CF)CCON,-0.304916736,-0.090487215,17.92800994
CCC(C=C=CO)CN,ONC(CF)CCON,-0.40581219,-0.017533052,11.6512838
CCC(=CC=CO)CN,ONC(CF)CCON,-0.40581219,-0.03255576,11.6512838
CC=C(CN)CC=CO,ONC(CF)CCON,-0.40581219,-0.023009331,11.6512838
C=CC(C=N)CCCO,ONC(CF)CCON,-0.304916736,-0.109761153,17.92800994
CCC(=CCC=O)CN,ONC(CF)CCON,-0.222553099,-0.094648727,12.83091693
CCC(=CN)CC=CO,ONC(CF)CCON,-0.40581219,-0.009722743,5.106527395
CCC(C=N)CC=CO,ONC(CF)CCON,-0.304916736,-0.049772267,11.32112797
CCC(CN)CCCF,ONC(CF)CCON,-0.22041184,-0.088696435,13.21934738
CCC(=CN)CC=CF,ONC(CF)CCON,-0.248387755,-0.023464277,0
C=CC(=CCCF)CN,ONC(CF)CCON,-0.248387755,-0.104666888,13.21934738
CCC(C=N)CC=CF,ONC(CF)CCON,-0.130087755,-0.125380454,6.21460058
CC=C(CN)CC=CF,ONC(CF)CCON,-0.248387755,-0.058063925,6.544756406
CCC(CN)CCNC,ONC(CF)CCON,-0.167131001,-0.130293045,20.13718479
CCC(C=CNC)=CN,ONC(CF)CCON,-0.209495841,-0.104521587,7.047671983
CCC(C=N)CC=NC,ONC(CF)CCON,-0.033521928,-0.206196731,19.47687314
C=C=C(CN)CCNC,ONC(CF)CCON,-0.209495841,-0.163534258,20.13718479
CC=C(C=N)CCNC,ONC(CF)CCON,-0.121508885,-0.180016444,19.80702897
C=NC=CC(CC)CN,ONC(CF)CCON,-0.121508885,-0.152980428,13.26227256
CCC(CN)CCNN,ONC(CF)CCON,-0.140505325,-0.192791569,13.08951281
CCC(C=CN=N)CN,ONC(CF)CCON,-0.0196,-0.152132587,6.544756406
CCC(C=N)CCN=N,ONC(CF)CCON,0.0833,-0.203609542,12.75935699
CCC(=C=CNN)CN,ONC(CF)CCON,-0.2254,-0.217621867,6.544756406
CCC(C=C=NN)CN,ONC(CF)CCON,-0.1225,-0.06379069,12.41455547
CCC(C=N)=CCNN,ONC(CF)CCON,-0.1225,-0.226449501,12.75935699
C=CC(=CN)CCNN,ONC(CF)CCON,-0.2254,-0.177665806,6.544756406
CCC(=CN)CCN=N,ONC(CF)CCON,-0.0196,-0.120142128,6.544756406
CC=C(CN)CC=NN,ONC(CF)CCON,-0.1225,-0.1278312,12.75935699
CC=C(C=CNN)CN,ONC(CF)CCON,-0.2254,-0.238391176,6.544756406
CCC(CN)CCNO,ONC(CF)CCON,0.01305936,-0.191155839,18.29676584
CCC(C=N)C=CNO,ONC(CF)CCON,0.031137188,-0.262798968,11.4218536
C=CC(C=CNO)CN,ONC(CF)CCON,-0.085996145,-0.251434054,11.75200943
CCC(C=CNO)=CN,ONC(CF)CCON,-0.085996145,-0.196457427,5.207253025
CCC(C=N)=CCNO,ONC(CF)CCON,0.031137188,-0.228588563,17.96661001
C=C=C(CN)CCNO,ONC(CF)CCON,-0.085996145,-0.224367544,18.29676584
CCC(=CC=NO)CN,ONC(CF)CCON,0.031137188,-0.103873244,17.96661001
CCC(=C=N)CCNO,ONC(CF)CCON,0.031137188,-0.221466839,17.62180849
C=CC(CN)CCN=O,ONC(CF)CCON,0.243889569,-0.110883258,13.08951281
CCC(=CN)CC=NO,ONC(CF)CCON,0.031137188,-0.07569314,11.4218536
CCC(CN)CCNF,ONC(CF)CCON,0.404130556,-0.108017406,13.08951281
CC=C(C=CNF)CN,ONC(CF)CCON,0.322136,-0.10126855,6.544756406
CCC(=C=CNF)CN,ONC(CF)CCON,0.322136,-0.076508911,6.544756406
CCC(C=C=NF)CN,ONC(CF)CCON,0.458356,-0.068236761,12.41455547
CC=C(CN)CC=NF,ONC(CF)CCON,0.458356,-0.075796831,12.75935699
CCC(=CC=NF)CN,ONC(CF)CCON,0.458356,-0.060581017,12.75935699
C=CC(CN)CC=NF,ONC(CF)CCON,0.458356,-0.112540813,12.75935699
CCC(CN)CCOC,ONC(CF)CCON,-0.045206361,-0.169112944,20.26143591
CC=C(C=N)CCOC,ONC(CF)CCON,0.006583264,-0.221801914,19.93128009
C=CC(C=N)CCOC,ONC(CF)CCON,0.006583264,-0.232383948,19.93128009
C=CC(=CN)CCOC,ONC(CF)CCON,-0.09431219,-0.153960499,13.71667951
C=CC(=CCOC)CN,ONC(CF)CCON,-0.09431219,-0.17011489,20.26143591
CCC(=C=N)CCOC,ONC(CF)CCON,0.006583264,-0.200378585,19.58647857
CCC(C=N)C=COC,ONC(CF)CCON,0.006583264,-0.20309245,13.32439812
CCC(CN)CCON,ONC(CF)CCON,0.15305936,-0.203236384,13.15163837
C=CC(=CN)CCON,ONC(CF)CCON,0.054003855,-0.189303665,6.606881965
CCC(C=CON)=CN,ONC(CF)CCON,0.054003855,-0.22160643,0
C=CC(=CCON)CN,ONC(CF)CCON,0.054003855,-0.222889787,13.15163837
CCC(CN)CCOO,ONC(CF)CCON,0.464882639,-0.189513113,18.40887376
CC=C(C=COO)CN,ONC(CF)CCON,0.349399,-0.263138949,11.8019918
CC=C(C=N)CCOO,ONC(CF)CCON,0.482189,-0.243156521,18.07871794
CCC(C=N)=CCOO,ONC(CF)CCON,0.482189,-0.231583795,18.07871794
CCC(CN)CCOF,ONC(CF)CCON,1.091368809,-0.089938308,13.15163837
CCC(=C=N)CCOF,ONC(CF)CCON,1.149996953,-0.086674908,12.47668103
C=C=C(CN)CCOF,ONC(CF)CCON,0.99629169,-0.11801919,13.15163837
CCCCC(CC)CO,ONC(CF)CCON,-0.173318656,-0.100983476,11.71340936
C=CC(=CO)CCCC,ONC(CF)CCON,-0.186727599,-0.07246496,5.106527395
C=CCCC(=CC)CO,ONC(CF)CCON,-0.186727599,-0.115321764,11.71340936
CCCCC(=C=O)CC,ONC(CF)CCON,-0.030397164,-0.11922514,5.941359007
CC=C=CC(CC)CO,ONC(CF)CCON,-0.186727599,-0.135224046,11.71340936
CC=C(C=CCC)CO,ONC(CF)CCON,-0.186727599,-0.115580747,11.71340936
C=CC(=CCCC)CO,ONC(CF)CCON,-0.186727599,-0.1129544,11.71340936
CC=C(C=O)CCCC,ONC(CF)CCON,-0.030397164,-0.230250414,6.286160523
CCCC=C(C=O)CC,ONC(CF)CCON,-0.030397164,-0.217746689,6.286160523
CCC(CO)CCCN,ONC(CF)CCON,-0.356706361,-0.065872507,18.25816577
CCC(C=O)=CCCN,ONC(CF)CCON,-0.222553099,-0.130195231,12.83091693
CCC(=CC=CN)CO,ONC(CF)CCON,-0.40581219,-0.041177096,11.71340936
C=CC(=CO)CCCN,ONC(CF)CCON,-0.40581219,-0.055568792,11.6512838
C=CC(=CCCN)CO,ONC(CF)CCON,-0.40581219,-0.08507404,18.25816577
CCC(C=O)CCC=N,ONC(CF)CCON,-0.121657645,-0.150026995,12.5007611
CCC(C=CCN)=CO,ONC(CF)CCON,-0.40581219,-0.043007491,11.6512838
CC=C(CO)CC=CN,ONC(CF)CCON,-0.40581219,-0.038241808,11.71340936
CC=C(C=O)CCCN,ONC(CF)CCON,-0.222553099,-0.126100015,12.83091693
CC=C(C=CCN)CO,ONC(CF)CCON,-0.40581219,-0.064823269,18.25816577
CCC(CO)CCCO,ONC(CF)CCON,-0.37436384,-0.080538542,23.42681872
CCC(C=O)CC=CO,ONC(CF)CCON,-0.222217914,-0.068761464,11.39268792
C=CC(C=CCO)CO,ONC(CF)CCON,-0.431156009,-0.111240623,23.42681872
CCC(=CO)CCC=O,ONC(CF)CCON,-0.222217914,-0.06344643,11.39268792
C=CC(CO)CC=CO,ONC(CF)CCON,-0.431156009,-0.066046695,16.81993675
CC=C(CO)CCC=O,ONC(CF)CCON,-0.222217914,-0.106849592,17.99956988
CCC(CO)CCCF,ONC(CF)CCON,-0.217750174,-0.112043628,18.38800033
C=CC(=CCCF)CO,ONC(CF)CCON,-0.24926725,-0.139040644,18.38800033
C=CC(CO)CC=CF,ONC(CF)CCON,-0.24926725,-0.135731923,11.71340936
CC=C(C=O)CCCF,ONC(CF)CCON,-0.00585225,-0.202854754,12.9607515
CC=C(CO)CC=CF,ONC(CF)CCON,-0.24926725,-0.098723216,11.71340936
CCC(C=O)=CCCF,ONC(CF)CCON,-0.00585225,-0.216449332,12.9607515
CCC(C=CCF)=CO,ONC(CF)CCON,-0.24926725,-0.083844766,11.78111837
CCC(=C=CCF)CO,ONC(CF)CCON,-0.24926725,-0.157315592,18.38800033
CCC(CO)CCNC,ONC(CF)CCON,-0.185206361,-0.142686076,25.30583775
CCC(C=O)C=CNC,ONC(CF)CCON,-0.051053099,-0.207709989,13.33383251
CC=C(C=O)CCNC,ONC(CF)CCON,-0.051053099,-0.249466867,19.87858891
CCC(=CC=NC)CO,ONC(CF)CCON,-0.133416736,-0.150865645,24.97568192
C=CC(C=O)CCNC,ONC(CF)CCON,-0.051053099,-0.253773763,19.87858891
C=NCCC(=CC)CO,ONC(CF)CCON,-0.133416736,-0.183936996,24.97568192
CCC(=C=O)CCNC,ONC(CF)CCON,-0.051053099,-0.192967066,19.5337874
CCC(CO)CCNN,ONC(CF)CCON,-0.18294064,-0.194025204,18.25816577
CCC(=CO)CC=NN,ONC(CF)CCON,-0.164862812,-0.095676765,11.32112797
CC=C(CO)CC=NN,ONC(CF)CCON,-0.164862812,-0.143828876,17.92800994
CCC(C=CNN)=CO,ONC(CF)CCON,-0.281996145,-0.181520273,5.106527395
CCC(=CO)CCN=N,ONC(CF)CCON,-0.047729478,-0.116133462,11.6512838
C=CC(CO)CC=NN,ONC(CF)CCON,-0.164862812,-0.156866741,17.92800994
C=CC(C=O)CCNN,ONC(CF)CCON,-0.069243764,-0.30178412,12.83091693
CCC(CO)CCNO,ONC(CF)CCON,-0.031117361,-0.192626568,23.46541879
CCC(C=CNO)=CO,ONC(CF)CCON,-0.146601,-0.18500594,10.31378042
CCC(C=O)CC=NO,ONC(CF)CCON,0.227379,-0.142114681,17.70801413
C=CC(CO)CCN=O,ONC(CF)CCON,0.227379,-0.137773749,18.25816577
CCC(=C=O)CCNO,ONC(CF)CCON,0.094589,-0.250723525,17.69336844
CC=C(CO)CCN=O,ONC(CF)CCON,0.227379,-0.114411165,18.25816577
CCC(=CO)CC=NO,ONC(CF)CCON,-0.013811,-0.082297125,16.528381
CCC(CO)CCNF,ONC(CF)CCON,0.379368809,-0.127059243,18.25816577
C=CC(=CO)CCNF,ONC(CF)CCON,0.28429169,-0.101795171,11.6512838
CCC(C=O)CC=NF,ONC(CF)CCON,0.7171759,-0.192492835,12.5007611
CCC(C=O)=CCNF,ONC(CF)CCON,0.563470637,-0.220175144,12.83091693
C=CC(=CCNF)CO,ONC(CF)CCON,0.28429169,-0.144547728,18.25816577
CCC(CO)CCOC,ONC(CF)CCON,-0.06286384,-0.172256204,25.43008887
CCC(=C=COC)CO,ONC(CF)CCON,-0.119656009,-0.170795725,18.8232069
C=CC(=CO)CCOC,ONC(CF)CCON,-0.119656009,-0.14884242,18.8232069
CCC(=C=O)CCOC,ONC(CF)CCON,0.089282086,-0.230494609,19.65803851
CCC(CO)CCON,ONC(CF)CCON,0.108882639,-0.201398105,18.32029132
CCC(=C=CON)CO,ONC(CF)CCON,-0.006601,-0.254978684,11.71340936
C=C=C(CO)CCON,ONC(CF)CCON,-0.006601,-0.247625158,18.32029132
CCC(CO)CCOO,ONC(CF)CCON,0.418573346,-0.189767224,23.57752672
C=CC(C=COO)CO,ONC(CF)CCON,0.283828532,-0.267089058,16.97064475
CC=C(C=O)CCOO,ONC(CF)CCON,0.556449584,-0.294134795,18.15027788
C=CC(=CO)CCOO,ONC(CF)CCON,0.283828532,-0.168184114,16.97064475
C=CC(C=O)CCOO,ONC(CF)CCON,0.556449584,-0.29250234,18.15027788
CCC(C=COO)=CO,ONC(CF)CCON,0.283828532,-0.194770836,10.36376279
CCC(=C=O)CCOO,ONC(CF)CCON,0.556449584,-0.243564784,17.80547637
CCC(CO)CCOF,ONC(CF)CCON,1.065908264,-0.112325459,18.32029132
CCC(=C=COF)CO,ONC(CF)CCON,0.955255556,-0.106016587,11.71340936
C=CC(=CO)CCOF,ONC(CF)CCON,0.955255556,-0.089509948,11.71340936
C=CC(C=COF)CO,ONC(CF)CCON,0.955255556,-0.12823584,11.71340936
C=CC(C=O)CCOF,ONC(CF)CCON,1.269722222,-0.229596168,12.89304249
CCCCC(CC)CF,ONC(CF)CCON,-0.030222485,-0.22895992,6.674590972
CCC=C=C(CC)CF,ONC(CF)CCON,-0.020112397,-0.276283614,6.674590972
C=CCCC(C=C)CF,ONC(CF)CCON,-0.020112397,-0.284228782,6.674590972
C=CC(CF)CC=CC,ONC(CF)CCON,-0.020112397,-0.302205825,6.674590972
CC=CCC(=CF)CC,ONC(CF)CCON,-0.020112397,-0.243962723,0
C=CCCC(=CF)CC,ONC(CF)CCON,-0.020112397,-0.234238491,0
CC=CCC(=CC)CF,ONC(CF)CCON,-0.020112397,-0.285386894,6.674590972
CCC(CF)CCCN,ONC(CF)CCON,-0.22041184,-0.104864623,13.21934738
CC=C(CF)CCC=N,ONC(CF)CCON,-0.130087755,-0.169305641,12.88919155
CCC(=CCC=N)CF,ONC(CF)CCON,-0.130087755,-0.174431163,12.88919155
CCC(CF)CC=C=N,ONC(CF)CCON,-0.130087755,-0.11313618,12.54439004
C=CC(CF)CC=CN,ONC(CF)CCON,-0.248387755,-0.084551,6.674590972
CC=C(C=CCN)CF,ONC(CF)CCON,-0.248387755,-0.120932872,13.21934738
CCC(=CC=CN)CF,ONC(CF)CCON,-0.248387755,-0.075716481,6.674590972
CCC(CF)CCCO,ONC(CF)CCON,-0.217750174,-0.116257893,18.38800033
CCC(=CC=CO)CF,ONC(CF)CCON,-0.24926725,-0.082978133,11.78111837
CC=C(CF)CCC=O,ONC(CF)CCON,-0.00585225,-0.195045106,12.9607515
CCC(=C=CCO)CF,ONC(CF)CCON,-0.24926725,-0.162539369,18.38800033
C=CC(C=CCO)CF,ONC(CF)CCON,-0.24926725,-0.152049554,18.38800033
C=CC(=CF)CCCO,ONC(CF)CCON,-0.24926725,-0.127023172,11.71340936
CCC(=CCC=O)CF,ONC(CF)CCON,-0.00585225,-0.215182546,12.9607515
CCC(CF)CCCF,ONC(CF)CCON,-0.007866919,-0.197508973,13.34918194
CC=C(CF)CC=CF,ONC(CF)CCON,-0.001134626,-0.206621243,6.674590972
C=C=C(CF)CCCF,ONC(CF)CCON,-0.001134626,-0.245098299,13.34918194
CC=C(C=CCF)CF,ONC(CF)CCON,-0.001134626,-0.244023132,13.34918194
C=CC(CF)CC=CF,ONC(CF)CCON,-0.001134626,-0.228520076,6.674590972
CCC(CF)CCNC,ONC(CF)CCON,-0.04891184,-0.226786138,20.26701936
CCC(=CC=NC)CF,ONC(CF)CCON,0.041412245,-0.269054116,19.93686353
C=CC(C=CNC)CF,ONC(CF)CCON,-0.076887755,-0.236758046,13.72226295
C=NCC=C(CC)CF,ONC(CF)CCON,0.041412245,-0.283586839,19.93686353
C=NCCC(=CF)CC,ONC(CF)CCON,0.041412245,-0.300311646,13.26227256
C=CC(CF)CC=NC,ONC(CF)CCON,0.041412245,-0.304723089,19.93686353
CC=C(CF)CC=NC,ONC(CF)CCON,0.041412245,-0.312914472,19.93686353
CCC(C=C=NC)CF,ONC(CF)CCON,0.041412245,-0.233223608,19.59206202
CCC(CF)CCNN,ONC(CF)CCON,-0.056469444,-0.276565821,13.21934738
C=CC(CF)CCN=N,ONC(CF)CCON,0.133976,-0.291002099,13.21934738
